income,age,experience,married,house_ownership,car_ownership,state,current_job_years,risk_flag
4038904,25,6,single,rented,yes,West_Bengal,6,1
3218946,25,0,single,rented,no,Andhra_Pradesh,0,1
8296594,22,13,single,rented,no,Uttar_Pradesh,13,1
1362373,21,0,single,rented,no,Madhya_Pradesh,0,1
894168,26,20,single,rented,yes,Maharashtra,14,1
5953603,29,11,single,rented,yes,Maharashtra,7,1
3607368,27,19,single,rented,yes,West_Bengal,13,1
4973814,24,19,single,rented,no,Punjab,6,1
2278568,25,4,single,rented,no,Uttar_Pradesh,4,1
5563521,26,4,single,rented,no,Odisha,4,1
3625101,28,5,single,rented,no,West_Bengal,5,1
8896315,27,5,single,rented,no,Maharashtra,5,1
6830726,29,20,married,rented,yes,Gujarat,3,1
5712077,21,0,single,rented,no,Uttar_Pradesh,0,1
8492379,28,16,single,rented,no,Gujarat,14,1
1464687,23,12,single,rented,yes,Tamil_Nadu,12,1
6987406,27,10,single,rented,no,Uttar_Pradesh,8,1
1999104,25,12,single,rented,yes,West_Bengal,11,1
9655646,27,12,single,rented,no,Bihar,5,1
3371958,23,15,single,rented,no,Tamil_Nadu,4,1
1369359,22,19,single,norent_noown,yes,West_Bengal,9,1
4076147,25,16,married,rented,no,Chhattisgarh,6,1
7716196,27,5,single,rented,no,Delhi,5,1
6743958,24,15,single,rented,no,Andhra_Pradesh,11,1
9084072,22,10,single,rented,no,Karnataka,4,1
6496851,27,1,single,rented,yes,Telangana,1,1
3390339,22,19,single,rented,no,Karnataka,3,1
6896303,25,7,single,rented,no,Odisha,7,1
2557545,21,13,single,rented,yes,Maharashtra,6,1
1956633,23,13,single,rented,no,Gujarat,13,1
2244337,26,6,single,rented,yes,Uttar_Pradesh,6,1
7071857,24,10,married,rented,no,Chhattisgarh,3,1
1789952,27,4,married,rented,no,Bihar,4,1
4388062,28,2,single,rented,no,Tamil_Nadu,2,1
4873523,22,15,single,rented,no,West_Bengal,3,1
389819,29,3,married,rented,no,Uttar_Pradesh,3,1
4609641,26,17,single,rented,no,Madhya_Pradesh,9,1
1537256,29,5,single,rented,yes,Punjab,5,1
9307114,27,15,single,rented,yes,Tamil_Nadu,13,1
7049933,23,16,single,rented,no,Andhra_Pradesh,5,1
926842,26,10,single,owned,no,Maharashtra,10,1
6710324,25,0,single,rented,yes,Bihar,0,1
8743154,26,15,single,rented,yes,Andhra_Pradesh,10,1
3049346,26,5,married,rented,no,Jharkhand,3,1
8514369,21,5,single,rented,yes,Rajasthan,4,1
4591482,21,15,single,owned,yes,West_Bengal,14,1
1148139,27,9,single,rented,no,Andhra_Pradesh,5,1
5922769,29,7,single,rented,no,West_Bengal,7,1
2158013,21,6,single,owned,yes,Tamil_Nadu,6,1
2699320,27,1,single,rented,no,Karnataka,1,1
7475587,26,16,single,rented,yes,Bihar,7,1
4657255,28,16,single,rented,no,Jharkhand,7,1
8434862,27,9,single,rented,no,Jammu_and_Kashmir,5,1
6256451,41,2,single,rented,yes,Odisha,2,1
5768871,47,11,single,rented,no,Tamil_Nadu,3,1
9420838,48,6,single,rented,no,Tamil_Nadu,6,1
3666346,56,12,single,rented,no,Maharashtra,12,1
8832725,64,5,single,rented,no,Puducherry,5,1
9760667,63,17,single,rented,no,Madhya_Pradesh,13,1
5303994,39,6,single,rented,no,Gujarat,6,1
9639445,45,9,single,rented,no,Karnataka,9,1
6868118,25,16,single,rented,no,Bihar,13,1
1885923,46,16,single,rented,no,Tamil_Nadu,8,1
8171432,69,8,single,owned,yes,Uttar_Pradesh,6,1
5554586,39,18,single,rented,no,Andhra_Pradesh,13,1
9861298,59,16,single,rented,no,West_Bengal,9,1
8773158,58,18,single,rented,yes,West_Bengal,5,1
2116007,24,5,single,rented,yes,Telangana,5,1
7839236,68,7,single,rented,no,Maharashtra,7,1
6115704,57,17,single,owned,no,Jharkhand,12,1
7433875,32,12,single,rented,yes,Tamil_Nadu,11,1
137594,52,10,single,rented,yes,Madhya_Pradesh,7,1
8005608,65,8,single,rented,no,Haryana,8,1
6275695,66,10,single,rented,no,Maharashtra,10,1
5165629,61,0,single,rented,no,West_Bengal,0,1
5522159,22,6,single,rented,no,Andhra_Pradesh,6,1
4428363,46,11,single,rented,no,Assam,11,1
7154493,28,4,single,rented,no,Tamil_Nadu,4,1
8769550,23,13,single,rented,no,Uttar_Pradesh,9,1
46750,33,13,single,rented,yes,Gujarat,10,1
7187813,47,2,single,rented,no,Maharashtra,2,1
5644262,60,7,single,rented,no,Maharashtra,3,1
495619,26,1,single,rented,no,West_Bengal,1,1
3775604,46,11,single,rented,no,Andhra_Pradesh,5,1
8195887,79,16,single,rented,no,Maharashtra,14,1
1134496,77,3,single,rented,no,Bihar,3,1
1856689,46,5,single,rented,yes,Maharashtra,5,1
8451099,70,4,single,rented,yes,Bihar,4,1
233888,64,1,single,rented,no,Karnataka,1,1
6694786,69,17,single,norent_noown,no,Telangana,11,1
9352887,53,6,single,rented,yes,Uttar_Pradesh,6,1
9603186,43,5,single,rented,no,Bihar,5,1
3489049,66,11,single,rented,no,Tamil_Nadu,11,1
5653642,42,3,single,rented,no,Maharashtra,3,1
6862187,22,7,single,rented,no,Jammu_and_Kashmir,7,1
979926,61,14,single,rented,yes,Madhya_Pradesh,7,1
6305461,41,11,single,rented,yes,Uttar_Pradesh,7,1
7552268,38,6,single,rented,no,West_Bengal,5,1
6668221,66,20,single,rented,no,Maharashtra,11,1
5109740,39,6,single,rented,no,Uttar_Pradesh,6,1
1882143,45,19,single,rented,yes,Uttar_Pradesh,4,1
7167762,49,14,single,rented,no,Madhya_Pradesh,12,1
7743419,71,15,single,rented,no,Delhi,14,1
9305585,69,8,single,rented,no,West_Bengal,8,1
6715263,29,0,single,rented,no,Madhya_Pradesh,0,1
1632386,43,20,single,rented,no,Andhra_Pradesh,11,1
7291839,41,1,single,rented,yes,Maharashtra,1,1
4187964,78,2,single,rented,yes,Tamil_Nadu,2,1
6325118,21,13,single,rented,no,Madhya_Pradesh,11,1
2955958,35,17,single,rented,yes,Maharashtra,7,1
7167873,61,0,single,rented,yes,Haryana,0,1
9127290,22,11,single,rented,no,Uttar_Pradesh,3,1
5922261,43,6,single,rented,no,Rajasthan,6,1
5468664,30,2,single,rented,no,Uttar_Pradesh,2,1
6787542,22,0,single,norent_noown,no,Jharkhand,0,1
8573668,57,15,single,rented,yes,Jharkhand,13,1
1680177,33,18,single,owned,no,Haryana,6,1
5294136,72,15,single,rented,no,Rajasthan,7,1
2429683,43,20,single,rented,no,West_Bengal,14,1
7020077,63,9,single,rented,no,Andhra_Pradesh,9,1
1108464,57,20,single,rented,no,Madhya_Pradesh,7,1
9815414,26,5,single,rented,no,Delhi,5,1
4445947,53,17,single,rented,no,Tamil_Nadu,4,1
1576088,37,13,single,rented,yes,Tamil_Nadu,7,1
8776228,37,15,single,rented,yes,Madhya_Pradesh,14,1
6785181,32,11,single,rented,no,Madhya_Pradesh,11,1
780090,55,9,single,norent_noown,no,Uttar_Pradesh,9,1
4510338,53,17,single,rented,no,Karnataka,5,1
321358,78,17,single,rented,no,Rajasthan,9,1
8698268,46,19,single,rented,yes,Gujarat,6,1
8927753,25,17,single,rented,yes,Chhattisgarh,13,1
4273001,62,14,single,norent_noown,yes,Bihar,14,1
527900,61,9,single,rented,yes,Uttar_Pradesh,9,1
7914034,23,2,single,rented,no,Karnataka,2,1
6722440,47,7,single,rented,no,Maharashtra,7,1
2259654,42,2,single,rented,no,Karnataka,2,1
8703835,21,11,single,rented,yes,Delhi,11,1
649902,54,15,single,rented,no,Maharashtra,8,1
4432283,61,5,single,rented,no,Tamil_Nadu,5,1
7591621,41,6,single,owned,no,Uttar_Pradesh,3,1
549476,47,1,single,rented,no,Maharashtra,1,1
5628436,48,13,single,rented,no,Bihar,10,1
706809,71,3,single,rented,no,Tamil_Nadu,3,1
4824858,58,15,single,rented,no,Gujarat,8,1
1966474,26,16,single,rented,yes,Andhra_Pradesh,4,1
976533,48,2,single,rented,no,West_Bengal,2,1
1604428,66,20,single,rented,no,Odisha,12,1
414060,64,16,single,norent_noown,no,Andhra_Pradesh,14,1
8079960,53,2,single,rented,no,Bihar,2,1
5915580,68,20,single,rented,no,Bihar,7,1
2902285,77,19,single,rented,no,Andhra_Pradesh,11,1
7563306,55,15,single,rented,no,Kerala,12,1
9368529,59,7,single,rented,no,Assam,7,1
1139981,60,12,single,rented,no,Tamil_Nadu,12,1
1066119,69,16,single,rented,yes,Uttar_Pradesh,12,1
2940425,77,16,single,rented,yes,Uttar_Pradesh,7,1
6963246,35,16,single,rented,no,Haryana,14,1
5965932,74,3,single,rented,no,Jharkhand,3,1
6120219,25,8,single,rented,no,Bihar,3,1
2926477,78,19,single,rented,no,Uttar_Pradesh,3,1
6800688,78,5,single,rented,no,Jharkhand,5,1
9756211,45,8,single,rented,yes,Maharashtra,8,1
9407809,66,3,single,rented,no,Andhra_Pradesh,3,1
6002096,32,14,single,rented,no,Telangana,3,1
4145727,27,11,single,rented,no,Maharashtra,6,1
6201762,46,1,single,rented,no,Kerala,1,1
4510519,73,3,single,owned,yes,Tamil_Nadu,3,1
8755938,42,20,single,rented,yes,Delhi,14,1
8356848,54,2,single,rented,no,Delhi,2,1
6549582,31,7,single,rented,yes,Andhra_Pradesh,7,1
4916345,73,8,single,rented,yes,West_Bengal,8,1
5082664,41,12,single,rented,yes,West_Bengal,5,1
3711307,22,20,single,rented,yes,Puducherry,10,1
2024213,38,19,single,rented,no,Chhattisgarh,8,1
1112644,23,16,single,rented,yes,Maharashtra,6,1
5421595,45,4,single,rented,no,Jharkhand,4,1
3306281,33,16,single,rented,no,Andhra_Pradesh,8,1
3423478,76,9,single,rented,no,Telangana,4,1
9422148,43,16,single,rented,yes,Madhya_Pradesh,12,1
6239581,38,8,single,rented,yes,Maharashtra,8,1
9044259,30,16,single,rented,no,Madhya_Pradesh,3,1
5186187,76,2,single,rented,no,Uttar_Pradesh,2,1
3470076,44,15,single,rented,no,Bihar,11,1
960205,66,16,single,rented,no,Andhra_Pradesh,7,1
1117930,79,15,single,rented,no,Haryana,9,1
96503,40,13,single,rented,no,Himachal_Pradesh,3,1
7529689,76,9,single,rented,no,Andhra_Pradesh,4,1
5965136,36,15,single,rented,no,Jharkhand,10,1
6550926,35,1,single,rented,no,Tamil_Nadu,1,1
5354560,58,13,single,rented,yes,Gujarat,5,1
5608121,52,7,single,rented,no,Madhya_Pradesh,7,1
4642438,55,13,single,rented,no,Uttar_Pradesh,13,1
8419826,31,0,single,rented,no,West_Bengal,0,1
3734522,47,1,single,rented,no,Bihar,1,1
2018913,68,7,single,rented,yes,Madhya_Pradesh,7,1
9073203,71,13,single,rented,no,Telangana,9,1
8976828,58,10,single,rented,yes,Tamil_Nadu,10,1
5238806,65,3,single,rented,no,Telangana,3,1
972554,54,13,single,rented,yes,West_Bengal,13,1
9211842,61,16,single,rented,no,Bihar,11,1
8057748,46,6,single,rented,yes,Gujarat,4,1
8371842,66,15,single,owned,no,Punjab,4,1
248099,56,9,single,rented,no,Gujarat,7,1
800194,33,5,single,rented,no,Bihar,5,1
2157311,78,14,single,rented,no,Haryana,6,1
7198404,29,19,single,owned,yes,Punjab,6,1
422892,59,7,single,rented,yes,Maharashtra,7,1
9455042,33,20,single,rented,no,Jharkhand,10,1
8745080,55,18,single,rented,yes,Tamil_Nadu,4,1
9789626,21,20,single,rented,no,Bihar,4,1
9253093,54,2,single,rented,yes,Bihar,2,1
1538951,73,9,single,rented,yes,Haryana,9,1
1551042,70,18,single,rented,no,Uttar_Pradesh,13,1
9328308,53,4,single,rented,no,Kerala,4,1
1783274,34,8,single,owned,no,West_Bengal,7,1
7794515,51,2,single,rented,no,Uttar_Pradesh,2,1
3152333,61,11,single,norent_noown,yes,Madhya_Pradesh,7,1
4559022,63,5,single,rented,yes,Rajasthan,5,1
1714140,27,10,single,rented,yes,West_Bengal,10,1
6381899,68,7,single,rented,yes,Uttar_Pradesh,4,1
902071,63,4,single,rented,no,Assam,4,1
428758,47,0,single,rented,yes,Andhra_Pradesh,0,1
9083499,77,19,single,rented,no,Maharashtra,13,1
2357771,59,1,single,rented,yes,Kerala,1,1
2215191,76,10,single,rented,no,Andhra_Pradesh,10,1
8036025,23,8,single,rented,no,Himachal_Pradesh,4,1
9270608,79,14,single,rented,no,West_Bengal,4,1
5867312,43,1,single,owned,no,Andhra_Pradesh,1,1
6810655,30,11,single,rented,no,West_Bengal,10,1
4574793,32,20,single,rented,no,Madhya_Pradesh,6,1
5823407,68,8,single,rented,no,West_Bengal,8,1
8143512,31,7,single,rented,no,Tamil_Nadu,6,1
5827839,43,1,single,rented,no,Maharashtra,1,1
9032196,68,11,single,rented,yes,Maharashtra,11,1
6996011,76,13,single,rented,no,Chandigarh,13,1
7253442,24,17,single,rented,no,Odisha,8,1
5713579,53,14,single,rented,no,Maharashtra,10,1
8854489,36,18,single,rented,no,Maharashtra,13,1
2397672,70,6,single,rented,no,Kerala,6,1
3745099,27,10,single,rented,no,West_Bengal,10,1
3090546,54,9,single,rented,no,Rajasthan,5,1
420777,41,1,single,rented,no,Bihar,1,1
6092943,60,10,single,rented,no,Jharkhand,10,1
4248868,79,11,single,rented,no,Chhattisgarh,11,1
8476201,55,1,single,rented,no,Andhra_Pradesh,1,1
6250439,65,14,single,rented,yes,Andhra_Pradesh,10,1
826478,33,15,single,rented,no,Punjab,13,1
4069436,67,6,single,rented,yes,Uttar_Pradesh,5,1
4389360,42,20,single,rented,yes,Madhya_Pradesh,11,1
7714522,37,0,single,rented,yes,Madhya_Pradesh,0,1
2204102,22,17,single,rented,no,Andhra_Pradesh,7,1
3711494,63,6,single,rented,yes,West_Bengal,6,1
9187149,79,1,single,rented,yes,Assam,1,1
5072054,56,5,single,rented,no,Tamil_Nadu,5,1
2301024,51,11,single,rented,yes,Uttarakhand,7,1
4627494,55,14,single,rented,no,Mizoram,7,1
3006135,59,18,single,rented,no,Maharashtra,6,1
6329094,26,17,single,rented,no,Kerala,12,1
8596569,69,0,single,rented,no,Andhra_Pradesh,0,1
2607516,76,5,single,rented,yes,Maharashtra,5,1
8746011,61,13,single,rented,yes,Rajasthan,11,1
1043413,33,16,single,rented,no,Maharashtra,8,1
7716276,50,16,single,rented,no,Maharashtra,13,1
9427951,24,11,single,rented,no,Telangana,8,1
9052853,52,15,single,rented,yes,Delhi,12,1
8476529,41,14,single,owned,no,Gujarat,4,1
1923707,40,16,single,rented,no,Karnataka,4,1
6073350,68,5,single,rented,no,Maharashtra,5,1
3315306,66,14,single,rented,yes,West_Bengal,3,1
1591082,66,3,single,rented,no,Andhra_Pradesh,3,1
1857595,26,19,single,rented,no,Rajasthan,12,1
1780484,24,10,single,rented,no,Andhra_Pradesh,5,1
8151369,67,11,single,rented,no,Tamil_Nadu,6,1
3876672,55,12,single,rented,no,Telangana,11,1
6380792,51,12,single,rented,no,Telangana,12,1
3758841,76,8,single,rented,no,Madhya_Pradesh,8,1
5613340,59,17,single,rented,no,West_Bengal,14,1
7146402,23,20,single,rented,no,Manipur,4,1
7442529,57,6,single,rented,yes,Bihar,5,1
8605005,31,20,single,rented,no,Karnataka,5,1
9639313,38,4,single,rented,yes,Haryana,4,1
1621150,48,10,single,rented,yes,Tamil_Nadu,9,1
9678663,46,0,single,rented,no,Andhra_Pradesh,0,1
6641682,42,0,single,rented,no,Maharashtra,0,1
1661569,32,12,single,rented,no,Telangana,5,1
2909502,27,18,single,rented,no,Madhya_Pradesh,4,1
6107468,21,16,single,rented,no,Gujarat,13,1
424512,60,16,single,rented,no,Madhya_Pradesh,5,1
5663883,37,4,single,rented,no,Rajasthan,4,1
3412117,76,3,single,rented,yes,Uttar_Pradesh,3,1
2926190,71,0,single,rented,no,West_Bengal,0,1
7310061,37,10,single,rented,no,Maharashtra,6,1
9299383,56,15,single,rented,no,Uttar_Pradesh,8,1
9807280,37,0,single,rented,no,West_Bengal,0,1
3648949,65,6,single,rented,yes,Maharashtra,6,1
2564409,29,13,single,rented,yes,Karnataka,7,1
8026974,23,20,single,rented,yes,Bihar,11,1
3205080,47,10,single,rented,no,Delhi,10,1
6207088,35,16,single,rented,no,Bihar,13,1
4536448,43,18,single,norent_noown,no,Gujarat,6,1
4727668,62,20,single,rented,yes,Madhya_Pradesh,7,1
2946448,63,0,single,rented,no,Bihar,0,1
2803101,25,10,single,rented,no,Rajasthan,10,1
8702383,76,20,single,rented,no,Telangana,3,1
2282442,47,4,single,rented,yes,Chhattisgarh,4,1
3338595,23,15,single,rented,no,Assam,4,1
7710784,61,19,single,rented,yes,Odisha,3,1
156145,69,7,single,rented,yes,West_Bengal,7,1
5131419,26,2,single,rented,no,Uttar_Pradesh,2,1
9766082,28,9,single,rented,no,West_Bengal,3,1
7503751,27,17,single,rented,no,Andhra_Pradesh,8,1
9578850,57,13,single,rented,no,Maharashtra,11,1
7761009,38,3,single,rented,no,Chhattisgarh,3,1
5671193,30,20,single,rented,no,Uttar_Pradesh,11,1
4772948,46,17,single,rented,no,Uttar_Pradesh,11,1
8925245,63,0,single,rented,no,Kerala,0,1
3430788,63,3,single,rented,no,Karnataka,3,1
3533484,47,6,single,rented,no,West_Bengal,6,1
279241,41,0,single,rented,yes,Kerala,0,1
4828749,28,15,single,rented,no,Andhra_Pradesh,5,1
660630,70,1,single,rented,yes,Maharashtra,1,1
554517,21,7,single,rented,no,Assam,5,1
5022180,57,2,single,rented,no,Andhra_Pradesh,2,1
7600998,66,8,single,rented,yes,Assam,8,1
9451139,22,17,single,rented,no,Karnataka,14,1
2421681,33,8,single,rented,yes,Andhra_Pradesh,4,1
9470213,41,5,single,norent_noown,yes,Karnataka,5,1
7210569,54,17,single,rented,no,Mizoram,10,1
2568258,67,5,single,rented,yes,Rajasthan,5,1
7957694,22,0,single,rented,yes,Madhya_Pradesh,0,1
3048347,36,17,single,rented,no,West_Bengal,14,1
9464294,42,9,single,rented,no,Madhya_Pradesh,5,1
553772,38,19,single,rented,yes,Punjab,9,1
140516,29,19,single,rented,no,Tamil_Nadu,14,1
4499377,48,11,single,rented,no,Bihar,11,1
2045156,35,9,single,rented,yes,Assam,9,1
8177616,33,9,single,rented,no,Rajasthan,9,1
6036428,34,7,single,rented,yes,West_Bengal,6,1
8450190,26,6,single,rented,no,Rajasthan,6,1
5180835,22,1,single,rented,no,West_Bengal,1,1
3737014,47,7,single,rented,no,West_Bengal,7,1
7571977,75,5,single,rented,yes,Jharkhand,5,1
9717828,22,13,single,rented,yes,Delhi,10,1
98356,50,4,single,rented,yes,Maharashtra,4,1
8442518,71,6,single,rented,yes,Gujarat,6,1
5683509,62,19,single,rented,no,Telangana,4,1
5522087,58,4,single,rented,yes,Bihar,4,1
2280615,74,1,single,norent_noown,no,Andhra_Pradesh,1,1
978225,72,0,single,rented,yes,Tamil_Nadu,0,1
3291384,42,4,single,rented,no,Andhra_Pradesh,4,1
8818909,41,6,single,rented,yes,Rajasthan,3,1
8653449,66,0,single,rented,no,Kerala,0,1
3578378,41,9,single,rented,yes,Andhra_Pradesh,9,1
1932556,56,15,single,rented,no,Andhra_Pradesh,4,1
6943697,37,14,single,rented,no,Rajasthan,3,1
5184758,55,7,single,rented,no,Rajasthan,7,1
4399912,29,9,single,rented,no,West_Bengal,9,1
1556371,39,11,single,rented,no,Haryana,8,1
4276227,31,11,single,rented,no,Delhi,11,1
1565345,37,5,single,rented,no,Madhya_Pradesh,4,1
9537662,44,19,single,rented,no,Gujarat,14,1
7100378,60,18,single,owned,no,Maharashtra,11,1
7488205,60,9,single,rented,no,Uttar_Pradesh,9,1
3640092,65,2,single,rented,yes,Uttar_Pradesh,2,1
9594219,32,3,single,rented,no,Tamil_Nadu,3,1
291209,58,4,single,rented,yes,Rajasthan,4,1
5832406,24,4,single,rented,yes,Maharashtra,4,1
9218490,63,12,single,rented,yes,Karnataka,10,1
700444,24,0,single,rented,no,Kerala,0,1
9700230,55,20,single,rented,no,Maharashtra,8,1
4872825,76,6,single,rented,yes,Assam,6,1
5625315,69,16,single,rented,no,Madhya_Pradesh,14,1
8597260,56,20,single,rented,yes,Karnataka,6,1
5924444,33,1,single,rented,no,West_Bengal,1,1
1743237,66,0,single,rented,no,Andhra_Pradesh,0,1
116617,62,15,single,rented,no,Chhattisgarh,14,1
7134942,28,20,single,rented,yes,West_Bengal,11,1
1100548,49,3,single,rented,yes,Gujarat,3,1
7756519,56,4,single,rented,no,Uttar_Pradesh,4,1
9345198,49,9,single,rented,no,Rajasthan,9,1
2716181,76,8,single,rented,no,Telangana,8,1
779324,45,20,single,rented,no,Jammu_and_Kashmir,4,1
1079145,66,16,single,rented,yes,Maharashtra,9,1
2362103,56,2,single,rented,no,Uttar_Pradesh,2,1
4514928,28,20,single,rented,yes,Odisha,5,1
9775346,48,6,single,rented,no,Uttar_Pradesh,6,1
974748,42,6,single,rented,no,Maharashtra,6,1
7757778,78,17,single,rented,no,Andhra_Pradesh,12,1
1038909,58,19,single,rented,yes,Uttar_Pradesh,4,1
151700,33,20,single,rented,no,Punjab,6,1
1067890,41,14,single,rented,yes,Odisha,3,1
8236810,40,0,single,rented,yes,Maharashtra,0,1
4489952,66,5,single,owned,no,Bihar,5,1
7530512,65,12,single,rented,no,Uttar_Pradesh,10,1
1950853,54,6,single,rented,no,Telangana,6,1
5792043,71,6,single,norent_noown,yes,Haryana,6,1
3802714,71,16,single,rented,no,Andhra_Pradesh,8,1
4977653,54,17,single,rented,yes,Karnataka,13,1
335003,75,11,single,norent_noown,no,Maharashtra,11,1
4816071,63,17,single,rented,no,Andhra_Pradesh,13,1
3672369,60,12,single,rented,no,Jharkhand,6,1
1336270,66,19,single,rented,no,Uttar_Pradesh,8,1
6525200,55,11,single,rented,yes,Delhi,6,1
1053988,73,6,single,owned,no,Maharashtra,6,1
9803522,55,14,single,rented,no,Madhya_Pradesh,14,1
7770680,38,10,single,rented,no,Tamil_Nadu,10,1
6798686,31,9,single,owned,no,Telangana,9,1
2229331,79,6,single,rented,yes,West_Bengal,6,1
4041403,47,19,single,rented,yes,Telangana,13,1
718057,59,19,single,rented,no,Assam,4,1
8053436,42,8,single,rented,no,Karnataka,8,1
228131,30,5,single,rented,no,Andhra_Pradesh,5,1
600473,24,11,single,rented,no,Haryana,6,1
973794,69,16,single,rented,yes,Chhattisgarh,8,1
5465804,32,10,single,rented,yes,Jharkhand,6,1
7908473,66,0,single,rented,no,West_Bengal,0,1
4305317,75,6,single,rented,no,Uttar_Pradesh,6,1
3038020,30,15,single,rented,yes,Maharashtra,4,1
75855,33,17,single,rented,no,Assam,12,1
3130971,43,16,single,rented,yes,Tamil_Nadu,13,1
3453372,47,2,single,rented,no,Uttar_Pradesh,2,1
9038552,76,7,single,rented,yes,Madhya_Pradesh,4,1
448452,22,7,single,rented,no,Madhya_Pradesh,6,1
5300443,71,8,single,rented,yes,Uttar_Pradesh,7,1
5994323,55,10,single,rented,yes,Assam,10,1
147581,74,18,single,norent_noown,no,Maharashtra,9,1
140981,36,17,single,rented,yes,Bihar,9,1
289113,40,5,single,rented,yes,Chhattisgarh,5,1
2593784,66,1,single,rented,yes,Bihar,1,1
8909724,71,4,single,rented,no,Rajasthan,4,1
4423589,33,19,single,rented,no,Maharashtra,8,1
1816526,30,13,single,rented,yes,Assam,12,1
8215558,43,1,single,rented,yes,Tamil_Nadu,1,1
9290267,54,4,single,rented,yes,Bihar,4,1
4742685,38,2,single,rented,yes,Andhra_Pradesh,2,1
8593318,75,20,single,owned,no,Gujarat,7,1
4778152,42,13,single,rented,no,Andhra_Pradesh,3,1
8785845,69,8,single,rented,no,Rajasthan,6,1
3123209,53,16,single,rented,yes,Assam,3,1
7013255,75,10,single,owned,yes,Rajasthan,10,1
6642798,65,16,single,rented,yes,Andhra_Pradesh,10,1
8527776,54,2,single,rented,no,Telangana,2,1
4012270,39,7,single,rented,yes,Jharkhand,7,1
1369446,59,3,single,rented,no,Punjab,3,1
8435439,68,1,single,rented,no,Andhra_Pradesh,1,1
7186684,55,3,single,rented,yes,Madhya_Pradesh,3,1
2147176,45,5,single,owned,no,Delhi,5,1
9275320,28,12,single,rented,no,Maharashtra,3,1
5796023,30,3,single,rented,no,Bihar,3,1
7574572,78,5,single,rented,no,Andhra_Pradesh,5,1
7644982,24,1,single,rented,no,Haryana,1,1
3478374,74,5,single,rented,no,Kerala,5,1
8351225,48,5,single,rented,yes,Madhya_Pradesh,5,1
2421544,46,17,single,rented,no,Madhya_Pradesh,6,1
6284000,32,3,single,rented,no,Kerala,3,1
4516990,69,9,single,rented,no,Uttar_Pradesh,9,1
7961712,41,10,single,rented,no,Assam,10,1
3685028,32,13,single,rented,no,West_Bengal,6,1
7018599,53,0,single,rented,no,Bihar,0,1
